CITY|SECTOR_ID|SECTOR_NAME|ENODEBID|ENODEB_NAME|EARFCN|PCI|PSS|SSS|TAC|VENDOR|LONGITUDE|LATITUDE|STYLE|AZIMUTH|HEIGHT|ELECTTILT|MECHTILT|TOTLETILT
sanxia|15498-128|E宝大字营四组-HLHF-1|15498|E宝大字营四组-HLHF|38400|375|||14499|华为|111.769|33.6104|宏站|330.0|38.0|3.0|3.0|6.0
sanxia|15498-129|E宝大字营四组-HLHF-2|15498|E宝大字营四组-HLHF|38400|377|||14499|华为|111.769|33.6104|宏站|70.0|38.0|3.0|3.0|6.0
sanxia|15498-130|E宝大字营四组-HLHF-3|15498|E宝大字营四组-HLHF|38400|400|||14499|华为|111.769|33.6104|宏站|190.0|38.0|3.0|3.0|6.0
sanxia|15499-128|E宝甘头坡-HLHF-1|15499|E宝甘头坡-HLHF|38400|134|||14355|华为|111.759|33.5407|宏站|10.0|11.0|3.0|3.0|6.0
sanxia|15499-129|E宝甘头坡-HLHF-2|15499|E宝甘头坡-HLHF|38400|133|||14355|华为|111.759|33.5407|宏站|150.0|11.0|3.0|3.0|6.0
sanxia|15499-130|E宝甘头坡-HLHF-3|15499|E宝甘头坡-HLHF|38400|132|||14355|华为|111.759|33.5407|宏站|270.0|11.0|3.0|3.0|6.0
sanxia|15500-128|C氏河西村-HLHF-1|15500|C氏河西村-HLHF|38400|475|||18839|华为|112.031|33.0307|宏站|30.0|20.0|3.0|5.0|8.0
sanxia|15500-129|C氏河西村-HLHF-2|15500|C氏河西村-HLHF|38400|476|||18839|华为|112.031|33.0307|宏站|240.0|20.0|3.0|2.0|5.0
sanxia|15500-130|C氏河西村-HLHF-3|15500|C氏河西村-HLHF|38400|474|||18839|华为|112.031|33.0307|宏站|315.0|20.0|3.0|2.0|5.0
sanxia|15501-128|E宝徐营村-HLHF-1|15501|E宝徐营村-HLHF|38400|443|||14355|华为|111.693|33.5285|宏站|0.0|33.0|3.0|3.0|6.0
sanxia|15501-129|E宝徐营村-HLHF-2|15501|E宝徐营村-HLHF|38400|442|||14355|华为|111.693|33.5285|宏站|80.0|33.0|3.0|3.0|6.0
sanxia|15501-130|E宝徐营村-HLHF-3|15501|E宝徐营村-HLHF|38400|441|||14355|华为|111.693|33.5285|宏站|240.0|33.0|3.0|3.0|6.0
sanxia|15502-128|E宝阳平沟南村-HLHF-1|15502|E宝阳平沟南村-HLHF|38400|455|||14355|华为|111.709|33.5076|宏站|300.0|38.0|3.0|3.0|6.0
sanxia|15502-129|E宝阳平沟南村-HLHF-2|15502|E宝阳平沟南村-HLHF|38400|453|||14355|华为|111.709|33.5076|宏站|120.0|38.0|3.0|3.0|6.0
sanxia|15502-130|E宝阳平沟南村-HLHF-3|15502|E宝阳平沟南村-HLHF|38400|454|||14355|华为|111.709|33.5076|宏站|220.0|38.0|3.0|3.0|6.0
sanxia|15503-128|E宝东南村-HLHF-1|15503|E宝东南村-HLHF|38400|46|||14355|华为|111.735|33.4895|宏站|330.0|38.0|3.0|3.0|6.0
sanxia|15503-129|E宝东南村-HLHF-2|15503|E宝东南村-HLHF|38400|47|||14355|华为|111.735|33.4895|宏站|50.0|38.0|3.0|3.0|6.0
sanxia|15503-130|E宝东南村-HLHF-3|15503|E宝东南村-HLHF|38400|45|||14355|华为|111.735|33.4895|宏站|220.0|38.0|3.0|3.0|6.0
sanxia|15504-128|E宝程村香什-HLHF-1|15504|E宝程村香什-HLHF|38400|195|||14355|华为|111.593|33.5023|宏站|30.0|38.0|3.0|3.0|6.0
sanxia|15504-129|E宝程村香什-HLHF-2|15504|E宝程村香什-HLHF|38400|197|||14355|华为|111.593|33.5023|宏站|240.0|38.0|3.0|2.0|5.0
sanxia|15504-130|E宝程村香什-HLHF-3|15504|E宝程村香什-HLHF|38400|196|||14355|华为|111.593|33.5023|宏站|330.0|38.0|3.0|3.0|6.0
sanxia|15505-128|E宝程村北社-HLHF-1|15505|E宝程村北社-HLHF|38400|282|||14355|华为|111.601|33.5327|宏站|80.0|33.0|3.0|2.0|5.0
sanxia|15505-129|E宝程村北社-HLHF-2|15505|E宝程村北社-HLHF|38400|284|||14355|华为|111.601|33.5327|宏站|150.0|33.0|3.0|2.0|5.0
sanxia|15505-130|E宝程村北社-HLHF-3|15505|E宝程村北社-HLHF|38400|283|||14355|华为|111.601|33.5327|宏站|240.0|33.0|3.0|2.0|5.0
sanxia|15506-128|A池西河南村-HLHF-1|15506|A池西河南村-HLHF|38400|154|||18833|华为|112.749|33.7493|宏站|30.0|18.0|3.0|3.0|6.0
sanxia|15506-129|A池西河南村-HLHF-2|15506|A池西河南村-HLHF|38400|155|||18833|华为|112.749|33.7493|宏站|110.0|18.0|3.0|3.0|6.0
sanxia|15506-130|A池西河南村-HLHF-3|15506|A池西河南村-HLHF|38400|153|||18833|华为|112.749|33.7493|宏站|270.0|18.0|3.0|3.0|6.0
sanxia|15507-128|D县天盛牧业-HLHF-1|15507|D县天盛牧业-HLHF|38400|325|||18833|华为|112.214|33.7297|宏站|290.0|33.0|3.0|3.0|6.0
sanxia|15507-129|D县天盛牧业-HLHF-2|15507|D县天盛牧业-HLHF|38400|324|||18833|华为|112.214|33.7297|宏站|140.0|33.0|3.0|3.0|6.0
sanxia|15507-130|D县天盛牧业-HLHF-3|15507|D县天盛牧业-HLHF|38400|326|||18833|华为|112.214|33.7297|宏站|190.0|33.0|3.0|3.0|6.0
sanxia|15508-128|E宝安底宾馆-HLHF-1|15508|E宝安底宾馆-HLHF|38400|487|||14435|华为|111.541|33.5263|宏站|340.0|17.0|3.0|2.0|5.0
sanxia|15508-129|E宝安底宾馆-HLHF-2|15508|E宝安底宾馆-HLHF|38400|486|||14435|华为|111.541|33.5263|宏站|60.0|17.0|3.0|2.0|5.0
sanxia|15508-130|E宝安底宾馆-HLHF-3|15508|E宝安底宾馆-HLHF|38400|488|||14435|华为|111.541|33.5263|宏站|150.0|17.0|3.0|3.0|6.0
sanxia|15509-128|E宝秦岭金矿机修厂-HLHF-1|15509|E宝秦岭金矿机修厂-HLHF|38400|81|||14435|华为|111.547|33.5273|宏站|40.0|33.0|3.0|3.0|6.0
sanxia|15509-129|E宝秦岭金矿机修厂-HLHF-2|15509|E宝秦岭金矿机修厂-HLHF|38400|82|||14435|华为|111.547|33.5273|宏站|200.0|33.0|3.0|3.0|6.0
sanxia|15509-130|E宝秦岭金矿机修厂-HLHF-3|15509|E宝秦岭金矿机修厂-HLHF|38400|83|||14435|华为|111.547|33.5273|宏站|290.0|33.0|3.0|3.0|6.0
sanxia|15510-128|A池荆村-HLHF-1|15510|A池荆村-HLHF|38400|423|||14563|华为|112.75|33.7351|宏站|20.0|38.0|3.0|6.0|9.0
sanxia|15510-129|A池荆村-HLHF-2|15510|A池荆村-HLHF|38400|424|||14563|华为|112.75|33.7351|宏站|140.0|38.0|3.0|6.0|9.0
sanxia|15510-130|A池荆村-HLHF-3|15510|A池荆村-HLHF|38400|425|||14563|华为|112.75|33.7351|宏站|240.0|38.0|3.0|9.0|12.0
sanxia|15511-128|A池耿村食堂-HLHF-1|15511|A池耿村食堂-HLHF|38400|96|||14563|华为|112.762|33.7405|宏站|0.0|14.0|3.0|2.0|5.0
sanxia|15511-129|A池耿村食堂-HLHF-2|15511|A池耿村食堂-HLHF|38400|97|||14563|华为|112.762|33.7405|宏站|90.0|14.0|3.0|2.0|5.0
sanxia|15511-130|A池耿村食堂-HLHF-3|15511|A池耿村食堂-HLHF|38400|98|||14563|华为|112.762|33.7405|宏站|270.0|14.0|3.0|2.0|5.0
sanxia|15512-128|A池耿村菜市场-HLHF-1|15512|A池耿村菜市场-HLHF|38400|48|||14563|华为|112.763|33.744|宏站|0.0|14.0|3.0|2.0|5.0
sanxia|15512-129|A池耿村菜市场-HLHF-2|15512|A池耿村菜市场-HLHF|38400|50|||14563|华为|112.763|33.744|宏站|120.0|14.0|3.0|2.0|5.0
sanxia|15512-130|A池耿村菜市场-HLHF-3|15512|A池耿村菜市场-HLHF|38400|49|||14563|华为|112.763|33.744|宏站|240.0|14.0|3.0|2.0|5.0
sanxia|15513-128|A池铁索沟-HLHF-1|15513|A池铁索沟-HLHF|38400|499|||14563|华为|112.812|33.733|宏站|20.0|38.0|3.0|2.0|5.0
sanxia|15513-129|A池铁索沟-HLHF-2|15513|A池铁索沟-HLHF|38400|498|||14563|华为|112.812|33.733|宏站|90.0|38.0|3.0|2.0|5.0
sanxia|15513-130|A池铁索沟-HLHF-3|15513|A池铁索沟-HLHF|38400|500|||14563|华为|112.812|33.733|宏站|220.0|38.0|3.0|2.0|5.0
sanxia|15514-128|B马东工地大剧院-HLHF-1|15514|B马东工地大剧院-HLHF|38400|346|||14467|华为|112.92|33.7256|宏站|110.0|14.0|3.0|2.0|5.0
sanxia|15514-129|B马东工地大剧院-HLHF-2|15514|B马东工地大剧院-HLHF|38400|345|||14467|华为|112.92|33.7256|宏站|220.0|14.0|3.0|2.0|5.0
sanxia|15514-130|B马东工地大剧院-HLHF-3|15514|B马东工地大剧院-HLHF|38400|347|||14467|华为|112.92|33.7256|宏站|340.0|14.0|3.0|2.0|5.0
sanxia|15516-128|B马常村矿医院-HLHF-1|15516|B马常村矿医院-HLHF|38400|411|||14467|华为|112.919|33.7137|宏站|30.0|33.0|3.0|1.0|4.0
sanxia|15516-129|B马常村矿医院-HLHF-2|15516|B马常村矿医院-HLHF|38400|413|||14467|华为|112.919|33.7137|宏站|110.0|33.0|3.0|1.0|4.0
sanxia|15516-130|B马常村矿医院-HLHF-3|15516|B马常村矿医院-HLHF|38400|412|||14467|华为|112.919|33.7137|宏站|290.0|33.0|3.0|1.0|4.0
sanxia|15518-128|E宝娘娘山三叉口-HLHF-1|15518|E宝娘娘山三叉口-HLHF|38400|429|||18835|华为|111.767|33.4749|宏站|25.0|11.0|6.0|4.0|10.0
sanxia|15518-129|E宝娘娘山三叉口-HLHF-2|15518|E宝娘娘山三叉口-HLHF|38400|430|||18835|华为|111.767|33.4749|宏站|215.0|11.0|6.0|4.0|10.0
sanxia|15518-130|E宝娘娘山三叉口-HLHF-3|15518|E宝娘娘山三叉口-HLHF|38400|431|||18835|华为|111.767|33.4749|宏站|270.0|11.0|6.0|4.0|10.0
sanxia|15519-128|E宝娘娘山娘娘庙-HLHF-1|15519|E宝娘娘山娘娘庙-HLHF|38400|433|||18835|华为|111.792|33.4491|宏站|70.0|5.0|6.0|6.0|12.0
sanxia|15519-129|E宝娘娘山娘娘庙-HLHF-2|15519|E宝娘娘山娘娘庙-HLHF|38400|434|||18835|华为|111.792|33.4491|宏站|200.0|7.0|6.0|6.0|12.0
sanxia|15519-130|E宝娘娘山娘娘庙-HLHF-3|15519|E宝娘娘山娘娘庙-HLHF|38400|432|||18835|华为|111.792|33.4491|宏站|330.0|5.0|6.0|6.0|12.0
sanxia|15520-128|E宝娘娘山步云洞-HLHF-1|15520|E宝娘娘山步云洞-HLHF|38400|116|||18835|华为|111.763|33.4762|宏站|300.0|11.0|6.0|4.0|10.0
sanxia|15520-129|E宝娘娘山步云洞-HLHF-2|15520|E宝娘娘山步云洞-HLHF|38400|115|||18835|华为|111.763|33.4762|宏站|55.0|11.0|6.0|4.0|10.0
sanxia|15520-130|E宝娘娘山步云洞-HLHF-3|15520|E宝娘娘山步云洞-HLHF|38400|114|||18835|华为|111.763|33.4762|宏站|120.0|11.0|6.0|4.0|10.0
sanxia|15521-128|C氏玉皇山-HLHF-1|15521|C氏玉皇山-HLHF|38400|440|||14579|华为|111.813|32.7389|宏站|30.0|38.0|3.0|3.0|6.0
sanxia|15521-129|C氏玉皇山-HLHF-2|15521|C氏玉皇山-HLHF|38400|438|||14579|华为|111.813|32.7389|宏站|140.0|38.0|3.0|3.0|6.0
sanxia|15522-128|E宝燕子山-HLHF-1|15522|E宝燕子山-HLHF|38400|95|||18836|华为|112.075|33.5165|宏站|120.0|23.0|3.0|2.0|5.0
sanxia|15522-129|E宝燕子山-HLHF-2|15522|E宝燕子山-HLHF|38400|94|||18836|华为|112.075|33.5165|宏站|240.0|23.0|3.0|3.0|6.0
sanxia|15522-130|E宝燕子山-HLHF-3|15522|E宝燕子山-HLHF|38400|93|||18836|华为|112.075|33.5165|宏站|330.0|23.0|3.0|2.0|5.0
sanxia|15523-128|D县雪花谷-HLHF-1|15523|D县雪花谷-HLHF|38400|244|||14547|华为|112.436|33.5408|宏站|40.0|38.0|3.0|0.0|3.0
sanxia|15523-129|D县雪花谷-HLHF-2|15523|D县雪花谷-HLHF|38400|243|||14547|华为|112.436|33.5408|宏站|180.0|38.0|3.0|0.0|3.0
sanxia|15523-130|D县雪花谷-HLHF-3|15523|D县雪花谷-HLHF|38400|245|||14547|华为|112.436|33.5408|宏站|270.0|38.0|3.0|0.0|3.0
sanxia|15524-128|A池丹峡办公楼-HLHF-1|15524|A池丹峡办公楼-HLHF|38400|360|||14339|华为|112.726|33.8935|宏站|85.0|38.0|3.0|3.0|6.0
sanxia|15524-129|A池丹峡办公楼-HLHF-2|15524|A池丹峡办公楼-HLHF|38400|362|||14339|华为|112.726|33.8935|宏站|245.0|38.0|3.0|3.0|6.0
sanxia|15525-128|C氏M阳岔村-HLHF-1|15525|C氏M阳岔村-HLHF|38400|235|||18832|华为|112.078|33.3044|宏站|110.0|11.0|3.0|2.0|5.0
sanxia|15525-129|C氏M阳岔村-HLHF-2|15525|C氏M阳岔村-HLHF|38400|236|||18832|华为|112.078|33.3044|宏站|270.0|11.0|3.0|2.0|5.0
sanxia|15526-128|C氏姚村-HLHF-1|15526|C氏姚村-HLHF|38400|287|||18832|华为|112.099|33.2982|宏站|305.0|14.0|3.0|2.0|5.0
sanxia|15526-129|C氏姚村-HLHF-2|15526|C氏姚村-HLHF|38400|286|||18832|华为|112.099|33.2982|宏站|110.0|14.0|3.0|2.0|5.0
sanxia|15526-130|C氏姚村-HLHF-3|15526|C氏姚村-HLHF|38400|285|||18832|华为|112.099|33.2982|宏站|250.0|14.0|3.0|2.0|5.0
sanxia|15527-128|C氏大岭烟站-HLHF-1|15527|C氏大岭烟站-HLHF|38400|474|||18832|华为|112.137|33.2948|宏站|0.0|14.0|3.0|2.0|5.0
sanxia|15527-129|C氏大岭烟站-HLHF-2|15527|C氏大岭烟站-HLHF|38400|475|||18832|华为|112.137|33.2948|宏站|90.0|14.0|3.0|2.0|5.0
sanxia|15527-130|C氏大岭烟站-HLHF-3|15527|C氏大岭烟站-HLHF|38400|476|||18832|华为|112.137|33.2948|宏站|240.0|14.0|3.0|2.0|5.0
sanxia|15528-128|C氏卢洛交界-HLHF-1|15528|C氏卢洛交界-HLHF|38400|333|||18832|华为|112.176|33.2873|宏站|0.0|28.0|3.0|2.0|5.0
sanxia|15528-129|C氏卢洛交界-HLHF-2|15528|C氏卢洛交界-HLHF|38400|332|||18832|华为|112.176|33.2873|宏站|120.0|28.0|3.0|2.0|5.0
sanxia|15528-130|C氏卢洛交界-HLHF-3|15528|C氏卢洛交界-HLHF|38400|331|||18832|华为|112.176|33.2873|宏站|300.0|28.0|3.0|2.0|5.0
sanxia|15529-128|上阳佳苑-HLHF-1|15529|上阳佳苑-HLHF|38400|332|||18834|华为|112.176|33.7662|宏站|40.0|5.0|3.0|3.0|6.0
sanxia|15530-128|天方创世-HLHF-1|15530|天方创世-HLHF|38400|472|||14371|华为|112.208|33.7737|宏站|0.0|5.0|3.0|3.0|6.0
sanxia|15531-128| 财政局小区-HLHF-1|15531|财政局小区-HLHF|38400|470|||14371|华为|112.192|33.7663|宏站|0.0|11.0|3.0|3.0|6.0
sanxia|15532-128|C氏大石窑-HLHF-1|15532|C氏大石窑-HLHF|38400|285|||14579|华为|112.017|32.9003|宏站|200.0|11.0|3.0|2.0|5.0
sanxia|15532-129|C氏大石窑-HLHF-2|15532|C氏大石窑-HLHF|38400|286|||14579|华为|112.017|32.9003|宏站|350.0|11.0|3.0|2.0|5.0
sanxia|15532-130|C氏大石窑-HLHF-3|15532|C氏大石窑-HLHF|38400|287|||14579|华为|112.017|32.9003|宏站|0.0|11.0|3.0|2.0|5.0
sanxia|15532-131|C氏大石窑-HLHF-4|15532|C氏大石窑-HLHF|38400|288|||14579|华为|112.017|32.9003|宏站|160.0|11.0|3.0|2.0|5.0
sanxia|15533-128|黄金一公司-HLHF-1|15533|黄金一公司-HLHF|38400|424|||18834|华为|112.194|33.7722|宏站|0.0|5.0|3.0|3.0|6.0
sanxia|15534-128|秦岭小区-HLHF-1|15534|秦岭小区-HLHF|38400|117|||14451|华为|112.167|33.785|宏站|0.0|5.0|3.0|3.0|6.0
sanxia|15535-128|C氏虎泉沟-HLHF-1|15535|C氏虎泉沟-HLHF|38400|289|||14579|华为|111.995|32.8343|宏站|350.0|11.0|3.0|2.0|5.0
sanxia|15535-129|C氏虎泉沟-HLHF-2|15535|C氏虎泉沟-HLHF|38400|290|||14579|华为|111.995|32.8343|宏站|240.0|11.0|3.0|2.0|5.0
sanxia|15536-128|D县青涧村小基站-HLHF-1|15536|D县青涧村小基站-HLHF|38400|84|||14547|华为|112.529|33.5547|宏站|110.0|11.0|3.0|3.0|6.0
sanxia|15537-128|D县疗养院-HLHF-1|15537|D县疗养院-HLHF|38400|72|||14387|华为|112.096|33.7024|宏站|120.0|11.0|3.0|2.0|5.0
sanxia|15537-129|D县疗养院-HLHF-2|15537|D县疗养院-HLHF|38400|73|||14387|华为|112.096|33.7024|宏站|190.0|11.0|3.0|2.0|5.0
sanxia|15538-128|D县怡阳小区-HLHF-1|15538|D县怡阳小区-HLHF|38400|61|||14387|华为|112.076|33.6935|宏站|0.0|21.0|3.0|2.0|5.0
sanxia|15539-128|A池万欣煤矿-HLHF-1|15539|A池万欣煤矿-HLHF|38400|58|||14563|华为|112.797|33.7252|宏站|0.0|10.0|3.0|3.0|6.0
sanxia|15540-128|A池丹峡风景区员工宿舍楼-HLHF-1|15540|A池丹峡风景区员工宿舍楼-HLHF|38400|193|||14339|华为|112.721|33.892|宏站|65.0|11.0|3.0|3.0|6.0
sanxia|15540-129|A池丹峡风景区员工宿舍楼-HLHF-2|15540|A池丹峡风景区员工宿舍楼-HLHF|38400|192|||14339|华为|112.721|33.892|宏站|155.0|11.0|3.0|3.0|6.0
sanxia|15541-128|A池红石峡风景区-HLHF-1|15541|A池红石峡风景区-HLHF|38400|161|||14339|华为|112.675|33.9355|宏站|190.0|5.0|3.0|3.0|6.0
sanxia|15541-129|A池红石峡风景区-HLHF-2|15541|A池红石峡风景区-HLHF|38400|271|||14339|华为|112.675|33.9355|宏站|150.0|5.0|3.0|3.0|6.0
sanxia|15541-130|A池红石峡风景区-HLHF-3|15541|A池红石峡风景区-HLHF|38400|270|||14339|华为|112.675|33.9355|宏站|10.0|5.0|3.0|3.0|6.0
sanxia|15541-131|A池红石峡风景区-HLHF-4|15541|A池红石峡风景区-HLHF|38400|272|||14339|华为|112.675|33.9355|宏站|160.0|5.0|3.0|3.0|6.0
sanxia|15541-132|A池红石峡风景区-HLHF-5|15541|A池红石峡风景区-HLHF|38400|160|||14339|华为|112.675|33.9355|宏站|180.0|5.0|3.0|3.0|6.0
sanxia|15542-128|张村镇青阳沟煤矿-HLHF-1|15542|张村镇青阳沟煤矿-HLHF|38400|358|||14339|华为|112.596|33.7853|宏站|70.0|10.0|3.0|3.0|6.0
sanxia|15542-129|张村镇青阳沟煤矿-HLHF-2|15542|张村镇青阳沟煤矿-HLHF|38400|357|||14339|华为|112.596|33.7853|宏站|110.0|10.0|3.0|3.0|6.0
sanxia|15543-128|C氏古墓窑小水电站-HLHF-1|15543|C氏古墓窑小水电站-HLHF|38400|452|||14579|华为|111.966|32.8061|宏站|300.0|11.0|3.0|2.0|5.0
sanxia|15543-129|C氏古墓窑小水电站-HLHF-2|15543|C氏古墓窑小水电站-HLHF|38400|450|||14579|华为|111.966|32.8061|宏站|340.0|11.0|3.0|2.0|5.0
sanxia|15544-128|C氏东川村-HLHF-1|15544|C氏东川村-HLHF|38400|5|||14579|华为|111.882|32.8447|宏站|330.0|11.0|3.0|2.0|5.0
sanxia|15544-129|C氏东川村-HLHF-2|15544|C氏东川村-HLHF|38400|4|||14579|华为|111.882|32.8447|宏站|230.0|11.0|3.0|2.0|5.0
sanxia|15544-130|C氏东川村-HLHF-3|15544|C氏东川村-HLHF|38400|127|||14579|华为|111.882|32.8447|宏站|330.0|11.0|3.0|2.0|5.0
sanxia|15544-131|C氏东川村-HLHF-4|15544|C氏东川村-HLHF|38400|3|||14579|华为|111.882|32.8447|宏站|130.0|11.0|3.0|2.0|5.0
sanxia|15545-128|C氏玉皇山景区-HLHF-1|15545|C氏玉皇山景区-HLHF|38400|6|||14579|华为|111.904|32.7412|宏站|355.0|11.0|3.0|2.0|5.0
sanxia|15545-129|C氏玉皇山景区-HLHF-2|15545|C氏玉皇山景区-HLHF|38400|7|||14579|华为|111.904|32.7412|宏站|310.0|11.0|3.0|2.0|5.0
sanxia|15545-130|C氏玉皇山景区-HLHF-3|15545|C氏玉皇山景区-HLHF|38400|8|||14579|华为|111.904|32.7412|宏站|330.0|11.0|3.0|2.0|5.0
sanxia|15546-128|C氏豫西大峡谷收费站-HLHF-1|15546|C氏豫西大峡谷收费站-HLHF|38400|216|||18832|华为|112.048|33.2768|宏站|0.0|11.0|3.0|2.0|5.0
sanxia|15546-129|C氏豫西大峡谷收费站-HLHF-2|15546|C氏豫西大峡谷收费站-HLHF|38400|217|||18832|华为|112.048|33.2768|宏站|120.0|11.0|3.0|2.0|5.0
sanxia|15547-128|C氏杨家湾-HLHF-1|15547|C氏杨家湾-HLHF|38400|345|||14579|华为|111.898|32.9661|宏站|325.0|11.0|3.0|2.0|5.0
sanxia|15547-129|C氏杨家湾-HLHF-2|15547|C氏杨家湾-HLHF|38400|346|||14579|华为|111.898|32.9661|宏站|5.0|11.0|3.0|2.0|5.0
sanxia|15548-128|D县朝阳矿区-HLHF-1|15548|D县朝阳矿区-HLHF|38400|114|||14339|华为|112.452|33.8053|宏站|80.0|11.0|3.0|2.0|5.0
sanxia|15548-129|D县朝阳矿区-HLHF-2|15548|D县朝阳矿区-HLHF|38400|116|||14339|华为|112.452|33.8053|宏站|145.0|11.0|3.0|2.0|5.0
sanxia|15549-128|D县石豪煤矿办公楼-HLHF-1|15549|D县石豪煤矿办公楼-HLHF|38400|296|||18833|华为|112.551|33.7249|宏站|50.0|23.0|3.0|2.0|5.0
sanxia|15549-129|D县石豪煤矿办公楼-HLHF-2|15549|D县石豪煤矿办公楼-HLHF|38400|294|||18833|华为|112.551|33.7249|宏站|180.0|23.0|3.0|2.0|5.0
sanxia|15549-130|D县石豪煤矿办公楼-HLHF-3|15549|D县石豪煤矿办公楼-HLHF|38400|295|||18833|华为|112.551|33.7249|宏站|280.0|23.0|3.0|0.0|3.0
sanxia|15550-128|D县甘山滑雪场-HLHF-1|15550|D县甘山滑雪场-HLHF|38400|488|||14547|华为|112.201|33.5019|宏站|60.0|11.0|3.0|0.0|3.0
sanxia|15550-129|D县甘山滑雪场-HLHF-2|15550|D县甘山滑雪场-HLHF|38400|487|||14547|华为|112.201|33.5019|宏站|200.0|11.0|3.0|0.0|3.0
sanxia|15551-128|C氏鞍沟-HLHF-1|15551|C氏鞍沟-HLHF|38400|293|||14579|华为|111.995|32.8328|宏站|200.0|11.0|3.0|2.0|5.0
sanxia|15551-129|C氏鞍沟-HLHF-2|15551|C氏鞍沟-HLHF|38400|294|||14579|华为|111.995|32.8328|宏站|340.0|11.0|3.0|2.0|5.0
sanxia|15552-128|E宝新华苑-HLHF-1|15552|E宝新华苑-HLHF|38400|322|||14483|华为|111.892|33.5222|宏站|0.0|5.0|3.0|2.0|5.0
sanxia|15553-128|E宝崤山隧道进口-HLHF-1|15553|E宝崤山隧道进口-HLHF|38400|130|||18835|华为|112.011|33.4434|宏站|5.0|11.0|3.0|2.0|5.0
sanxia|15553-129|E宝崤山隧道进口-HLHF-2|15553|E宝崤山隧道进口-HLHF|38400|131|||18835|华为|112.011|33.4434|宏站|290.0|11.0|3.0|2.0|5.0
sanxia|15554-128|E宝金果苑-HLHF-1|15554|E宝金果苑-HLHF|38400|75|||14483|华为|111.895|33.5233|宏站|0.0|5.0|3.0|2.0|5.0
sanxia|15555-128|E宝思平北小区-HLHF-1|15555|E宝思平北小区-HLHF|38400|321|||14499|华为|111.883|33.5349|宏站|0.0|5.0|3.0|2.0|5.0
sanxia|15556-128|E宝M阳黑山二小基站-HLHF-1|15556|E宝M阳黑山二小基站-HLHF|38400|150|||18832|华为|111.825|33.196|宏站|340.0|10.0|3.0|2.0|5.0
sanxia|15556-129|E宝M阳黑山二小基站-HLHF-2|15556|E宝M阳黑山二小基站-HLHF|38400|151|||18832|华为|111.825|33.196|宏站|150.0|10.0|3.0|2.0|5.0
sanxia|15557-128|E宝M阳白桦金矿-HLHF-1|15557|E宝M阳白桦金矿-HLHF|38400|398|||18832|华为|111.509|33.3704|宏站|310.0|11.0|3.0|2.0|5.0
sanxia|15557-129|E宝M阳白桦金矿-HLHF-2|15557|E宝M阳白桦金矿-HLHF|38400|397|||18832|华为|111.509|33.3704|宏站|130.0|11.0|3.0|2.0|5.0
sanxia|15558-128|E宝M阳苍珠金矿直放站远端一-HLHF-1|15558|E宝M阳苍珠金矿直放站远端一-HLHF|38400|232|||18835|华为|111.479|33.3988|宏站|0.0|11.0|3.0|2.0|5.0
sanxia|15558-129|E宝M阳苍珠金矿直放站远端一-HLHF-2|15558|E宝M阳苍珠金矿直放站远端一-HLHF|38400|231|||18835|华为|111.479|33.3988|宏站|170.0|11.0|3.0|2.0|5.0
sanxia|15559-128|E宝M阳黑山-HLHF-1|15559|E宝M阳黑山-HLHF|38400|194|||18832|华为|111.815|33.2113|宏站|310.0|10.0|3.0|2.0|5.0
sanxia|15559-129|E宝M阳黑山-HLHF-2|15559|E宝M阳黑山-HLHF|38400|192|||18832|华为|111.815|33.2113|宏站|120.0|10.0|3.0|2.0|5.0
sanxia|15560-128|A池西关菜市场-HLHF-1|15560|A池西关菜市场-HLHF|38400|68|||14563|华为|112.75|33.7603|宏站|70.0|11.0|3.0|3.0|6.0
sanxia|15560-129|A池西关菜市场-HLHF-2|15560|A池西关菜市场-HLHF|38400|67|||14563|华为|112.75|33.7603|宏站|200.0|11.0|3.0|3.0|6.0
sanxia|15560-130|A池西关菜市场-HLHF-3|15560|A池西关菜市场-HLHF|38400|66|||14563|华为|112.75|33.7603|宏站|330.0|11.0|3.0|3.0|6.0
sanxia|15561-128|D县曹家窑林场小基站-HLHF-1|15561|D县曹家窑林场小基站-HLHF|38400|85|||14547|华为|112.27|33.55|宏站|60.0|11.0|3.0|5.0|8.0
sanxia|15562-128|A池北街农宅-HLHF-1|15562|A池北街农宅-HLHF|38400|9|||14531|华为|112.752|33.7736|宏站|0.0|11.0|3.0|3.0|6.0
sanxia|15563-128|C氏潘河街-HLHF-1|15563|C氏潘河街-HLHF|38400|249|||18832|华为|111.83|33.0862|宏站|300.0|11.0|3.0|2.0|5.0
sanxia|15563-129|C氏潘河街-HLHF-2|15563|C氏潘河街-HLHF|38400|250|||18832|华为|111.83|33.0862|宏站|110.0|11.0|3.0|2.0|5.0
sanxia|15564-128|E宝故县红土岭-HLHF-1|15564|E宝故县红土岭-HLHF|38400|60|||18835|华为|111.535|33.4427|宏站|0.0|10.0|3.0|2.0|5.0
sanxia|15565-128|E宝四范沟选厂-HLHF-1|15565|E宝四范沟选厂-HLHF|38400|393|||18835|华为|111.55|33.4948|宏站|340.0|14.0|3.0|2.0|5.0
sanxia|15565-129|E宝四范沟选厂-HLHF-2|15565|E宝四范沟选厂-HLHF|38400|395|||18835|华为|111.55|33.4948|宏站|260.0|14.0|3.0|2.0|5.0
